date,open,high,low,close,volume
2023-08-31,1134.973,1143.282,1131.332,1138.876,2392571882
2023-09-01,1140.003,1140.003,1122.95,1129.707,1755688862
2023-09-04,1132.335,1132.335,1118.044,1130.971,1801226405
2023-09-05,1130.46,1135.052,1122.099,1124.033,1721203004
2023-09-06,1120.826,1133.13,1116.662,1132.483,1822732406
2023-09-07,1130.129,1130.129,1102.121,1102.121,1795012002
2023-09-08,1097.926,1115.648,1097.926,1110.028,1751045725
2023-09-11,1111.853,1130.958,1111.853,1123.934,2096830005
2023-09-12,1122.943,1127.845,1117.417,1119.399,1568620946
2023-09-13,1117.302,1117.302,1095.205,1104.517,1529049681
2023-09-14,1103.584,1103.584,1086.214,1090.872,1310808515
2023-09-15,1093.496,1104.812,1083.44,1097.525,1594502925
2023-09-18,1091.654,1102.576,1091.654,1094.073,1438966010
2023-09-19,1094.721,1094.721,1080.267,1083.3,1253068256
2023-09-20,1080.416,1081.784,1070.528,1070.528,1152632226
2023-09-21,1067.339,1070.935,1062.775,1063.437,1075656490
2023-09-22,1063.471,1092.041,1060.88,1092.041,1516808220
2023-09-25,1091.224,1091.224,1083.628,1086.858,1504325929
2023-09-26,1087.251,1095.304,1084.37,1086.172,1408880627
2023-09-27,1087.078,1099.653,1087.078,1096.499,1584140851
2023-09-28,1098.018,1106.404,1095.829,1104.848,1465780364
2023-10-09,1102.202,1102.202,1094.761,1098.188,1453270312
2023-10-10,1100.203,1102.828,1092.181,1092.367,1472813127
2023-10-11,1096.431,1112.792,1095.894,1107.555,1769493685
2023-10-12,1111.743,1112.434,1103.119,1112.201,1600612703
2023-10-13,1107.573,1107.814,1101.425,1105.426,1636537867
2023-10-16,1106.017,1106.017,1080.721,1084.38,1690975676
2023-10-17,1084.901,1087.061,1074.908,1086.338,1440584927
2023-10-18,1087.104,1087.104,1068.048,1068.198,1400923181
2023-10-19,1063.313,1079.311,1063.313,1067.401,1660408069
2023-10-20,1063.706,1067.243,1053.086,1054.155,1531970747
2023-10-23,1049.999,1049.999,1026.428,1030.394,1530439645
2023-10-24,1034.446,1049.149,1027.346,1048.018,1542004854
2023-10-25,1055.926,1060.511,1050.258,1051.565,1568985197
2023-10-26,1044.596,1056.456,1039.624,1055.609,1546497756
2023-10-27,1051.571,1080.695,1049.148,1075.475,1997617187
2023-10-30,1073.658,1105.779,1073.658,1102.885,2426216152
2023-10-31,1104.23,1104.23,1091.44,1097.251,2032414146
2023-11-01,1097.135,1099.012,1091.208,1092.417,1608621169
2023-11-02,1094.169,1094.733,1075.657,1075.657,1469637697
2023-11-03,1078.243,1100.39,1078.243,1098.958,1736165201
2023-11-06,1106.959,1129.892,1106.959,1129.057,2258882973
2023-11-07,1126.95,1135.42,1123.806,1132.699,1979814661
2023-11-08,1132.903,1147.135,1132.903,1141.502,2214682581
2023-11-09,1141.554,1147.937,1131.715,1132.82,2071173045
2023-11-10,1128.518,1135.687,1126.716,1131.934,1688301865
2023-11-13,1136.097,1141.306,1133.221,1139.644,1787550276
2023-11-14,1140.166,1154.095,1140.166,1153.949,2110128402
2023-11-15,1165.399,1165.399,1152.689,1154.506,2291825844
2023-11-16,1151.164,1151.164,1137.554,1137.554,1871881464
2023-11-17,1136.01,1146.893,1136.01,1146.893,1813488263
2023-11-20,1148.459,1156.362,1141.493,1154.073,2150108310
2023-11-21,1154.444,1154.644,1141.912,1143.103,1963020987
2023-11-22,1140.111,1142.458,1123.851,1123.851,1691558989
2023-11-23,1123.57,1135.968,1119.653,1135.893,1518772646
2023-11-24,1134.185,1134.185,1114.216,1115.989,1460320639
2023-11-27,1116.359,1127.309,1115.482,1125.108,1663491986
2023-11-28,1124.597,1137.466,1123.518,1135.564,1662170725
2023-11-29,1135.308,1141.402,1131.029,1131.029,1636350334
2023-11-30,1130.875,1130.875,1119.086,1129.018,1618996833
2023-12-01,1127.693,1134.128,1120.082,1132.791,1586036559
2023-12-04,1133.355,1134.398,1125.194,1125.194,1645469098
2023-12-05,1122.421,1122.421,1104.238,1104.238,1521840942
2023-12-06,1102.316,1115.82,1102.316,1111.15,1588273559
2023-12-07,1110.149,1112.488,1102.5,1108.259,1738592255
2023-12-08,1109.095,1125.57,1109.095,1125.316,2447844190
2023-12-11,1119.106,1139.18,1115.819,1137.833,2064123026
2023-12-12,1137.359,1137.359,1126.035,1129.596,1563161698
2023-12-13,1128.074,1130.803,1118.925,1118.925,1456689542
2023-12-14,1123.152,1126.751,1113.577,1113.72,1315397091
2023-12-15,1115.016,1115.016,1100.127,1101.53,1293916721
2023-12-18,1099.03,1099.03,1083.84,1086.374,1260951313
2023-12-19,1085.416,1095.776,1084.015,1091.549,1215247075
2023-12-20,1092.852,1092.852,1077.085,1077.25,1211203060
2023-12-21,1073.622,1089.695,1067.018,1086.077,1432556928
2023-12-22,1085.616,1088.777,1071.495,1075.85,1451189210
2023-12-25,1074.13,1080.051,1069.679,1073.398,1185301914
2023-12-26,1073.61,1073.61,1050.17,1055.096,1169327978
2023-12-27,1056.699,1064.817,1054.28,1063.018,1203567782
2023-12-28,1061.968,1092.557,1059.683,1089.245,1792088407
2023-12-29,1088.783,1105.299,1088.783,1105.089,1718151601
2024-01-02,1104.212,1104.212,1087.222,1087.222,1513804044
2024-01-03,1085.071,1087.135,1067.945,1072.749,1428560487
2024-01-04,1073.592,1073.592,1059.42,1064.361,1246589544
2024-01-05,1062.547,1067.912,1037.447,1040.748,1383136319
2024-01-08,1036.501,1036.501,1012.028,1012.028,1320422405
2024-01-09,1014.569,1024.291,1006.601,1013.338,1370305352
2024-01-10,1010.683,1020.689,999.574,1005.264,1274077532
2024-01-11,1004.723,1026.746,1004.723,1023.786,1354724047
2024-01-12,1022.107,1026.463,1010.531,1010.531,1310649122
2024-01-15,1007.241,1016.312,1001.111,1005.744,1219052896
2024-01-16,1005.05,1007.942,991.677,1005.943,1315285939
2024-01-17,1004.808,1004.808,974.289,974.289,1175412197
2024-01-18,969.659,981.252,951.253,980.877,1734411948
2024-01-19,980.642,984.011,969.341,969.771,1288039238
2024-01-22,968.317,968.317,922.589,923.397,1711575935
2024-01-23,920.993,938.638,919.964,934.103,1612407498
2024-01-24,938.26,938.26,902.831,933.199,1645623604
2024-01-25,932.657,962.46,930.274,960.558,1886779697
2024-01-26,956.792,956.792,936.072,936.072,1565314578
2024-01-29,941.512,941.512,908.284,908.284,1809930466
2024-01-30,902.944,904.247,878.141,878.141,1518444967
2024-01-31,873.469,877.499,847.557,847.557,1879054430
2024-02-01,843.764,865.452,836.789,849.422,1773677431
2024-02-02,852.051,852.051,801.79,818.563,2096647220
2024-02-05,814.991,814.991,754.498,786.487,2777695856
2024-02-06,779.725,843.325,772.661,842.612,2752807096
2024-02-07,845.527,874.122,845.527,866.166,3099344598
2024-02-08,871.582,909.57,871.582,902.415,3103756149
2024-02-19,915.45,917.017,897.542,912.68,2742598709
2024-02-20,907.18,912.158,899.218,909.54,1970342041
2024-02-21,900.953,932.594,900.953,913.151,2227266283
2024-02-22,913.851,926.848,913.851,924.412,1843522335
2024-02-23,930.315,938.732,920.975,938.732,2128817194
2024-02-26,941.757,963.786,939.297,951.646,2671567167
2024-02-27,946.967,981.755,946.558,981.755,2421464551
2024-02-28,984.541,998.377,932.745,932.745,3363435550
2024-02-29,928.407,974.804,928.407,974.804,2605305083
2024-03-01,977.719,987.788,973.265,986.591,2398310487
2024-03-04,990.22,993.674,975.104,991.926,2313106393
2024-03-05,985.359,990.022,977.591,980.33,2234900677
2024-03-06,977.186,987.042,967.072,978.93,1997358232
2024-03-07,981.898,985.004,956.952,956.952,2140331002
2024-03-08,958.455,973.753,958.17,971.283,2031042843
2024-03-11,970.993,993.575,970.993,993.575,2212938109
2024-03-12,995.053,1005.059,991.033,996.723,2194627568
2024-03-13,999.479,1008.455,995.62,999.431,2080328526
2024-03-14,1003.19,1004.585,983.964,992.011,2174101482
2024-03-15,988.561,1001.328,982.341,1001.328,1973446331
2024-03-18,1004.412,1023.689,1004.412,1023.597,2344962595
2024-03-19,1021.201,1023.733,1013.094,1013.094,2157935998
2024-03-20,1011.708,1019.844,1008.104,1019.519,2078864462
2024-03-21,1023.459,1025.496,1004.827,1009.305,2273054831
2024-03-22,1007.114,1007.114,989.494,992.819,2209122241
2024-03-25,990.145,991.741,967.785,967.785,2091265475
2024-03-26,967.135,973.074,951.531,957.913,1853910303
2024-03-27,956.965,956.965,928.356,928.356,1783430140
2024-03-28,929.415,954.58,929.415,945.503,1886704856
2024-03-29,944.361,952.465,936.152,952.308,1683534418
2024-04-01,957.209,969.54,957.209,969.494,1915914082
2024-04-02,969.096,969.096,954.789,960.036,1762669995
2024-04-03,958.048,958.048,942.735,946.115,1763375766
2024-04-08,942.704,942.704,922.458,922.458,1770781422
2024-04-09,921.365,938.784,919.432,938.784,1599530751
2024-04-10,938.641,938.641,913.428,918.306,1656419888
2024-04-11,915.624,928.357,915.624,917.941,1641705692
2024-04-12,920.628,926.165,914.123,914.123,1587609941
2024-04-15,913.095,922.01,899.444,908.327,2189779068
2024-04-16,903.918,903.918,872.982,872.982,2175116485
2024-04-17,881.086,904.828,881.086,904.828,2034383292
2024-04-18,903.931,916.481,893.44,904.276,1908034183
2024-04-19,899.775,899.775,883.007,887.24,1660358906
2024-04-22,880.548,897.098,874.116,893.51,1596551882
2024-04-23,893.706,899.776,887.865,896.472,1541107006
2024-04-24,899.11,911.406,897.393,911.406,1652581327
2024-04-25,909.202,919.105,908.15,910.858,1615299889
2024-04-26,910.426,937.208,910.426,935.794,2189550680
2024-04-29,938.768,966.165,938.768,963.523,2560757144
2024-04-30,962.115,962.115,951.919,955.408,2129196978
2024-05-06,968.546,977.458,968.401,973.95,2126096172
2024-05-07,974.172,976.387,968.755,972.129,1904632339
2024-05-08,970.985,971.252,959.431,959.826,1730100496
2024-05-09,960.987,978.915,960.987,977.519,1959035537
2024-05-10,977.966,977.966,959.523,961.076,1844033490
2024-05-13,953.483,954.907,944.5,946.733,1879163155
2024-05-14,949.352,955.016,946.194,946.787,1547297119
2024-05-15,945.53,947.571,935.974,935.974,1349105647
2024-05-16,939.718,943.343,931.229,933.199,1506079467
2024-05-17,932.176,945.697,930.684,945.697,1681036222
2024-05-20,943.771,954.088,943.27,946.908,1825575755
2024-05-21,946.021,946.021,938.129,938.728,1479726770
2024-05-22,940.582,945.858,933.252,945.82,1787526510
2024-05-23,944.992,944.992,928.211,929.328,1736046637
2024-05-24,928.752,931.462,909.77,909.77,1703530555
2024-05-27,910.327,920.104,896.22,919.93,1803300271
2024-05-28,917.958,926.545,913.199,914.611,1625241431
2024-05-29,914.716,922.477,909.254,912.678,1560617196
2024-05-30,911.506,922.953,911.506,920.079,1647235758
2024-05-31,921.358,932.147,921.358,926.261,1725635398
2024-06-03,928.53,934.988,919.2,926.13,2402326098
2024-06-04,923.597,925.588,916.329,925.072,1920340104
2024-06-05,923.274,931.776,919.903,919.903,1649854667
2024-06-06,923.183,924.72,898.395,899.216,2255023367
2024-06-07,904.015,909.358,891.37,897.287,1672050247
2024-06-11,894.892,920.16,893.473,919.809,1958772289
2024-06-12,921.247,927.138,920.331,921.098,1822763792
2024-06-13,923.93,942.308,922.879,934.467,2597895015
2024-06-14,931.238,931.238,922.086,925.125,2950615931
2024-06-17,919.957,931.668,919.957,928.975,2201957828
2024-06-18,929.371,936.058,925.077,929.451,1965382228
2024-06-19,931.35,931.35,916.273,919.717,1920746056
2024-06-20,921.096,939.995,921.096,924.461,2690529192
2024-06-21,919.14,925.034,913.359,924.083,2038759566
2024-06-24,918.806,922.263,890.937,891.3,2323902949
2024-06-25,891.454,891.454,865.284,869.711,1946929828
2024-06-26,870.907,891.423,867.453,891.255,1853016728
2024-06-27,887.75,887.75,870.927,870.927,1609157175
2024-06-28,869.271,884.774,867.916,869.766,1770952017
2024-07-01,868.64,868.64,849.898,864.042,1712869171
2024-07-02,863.826,863.826,851.104,852.158,1450848889
2024-07-03,851.348,856.219,842.031,848.479,1502222489
2024-07-04,849.126,849.315,829.024,829.43,1463298615
2024-07-05,828.342,845.246,821.641,842.072,1425472969
2024-07-08,841.156,841.156,823.363,824.238,1513683143
2024-07-09,822.06,844.529,818.341,842.621,1899661033
2024-07-10,841.025,849.324,840.987,842.292,1501936593
2024-07-11,855.33,862.158,852.261,859.828,1843979572
2024-07-12,856.794,862.03,854.764,859.526,1512088965
2024-07-15,858.144,858.144,846.675,848.371,1415787396
2024-07-16,846.439,861.804,845.669,860.905,1554100525
2024-07-17,861.78,862.4,856.33,856.39,1519717650
2024-07-18,850.609,862.894,842.554,861.398,1776068540
2024-07-19,857.892,878.639,857.892,876.307,1892805274
2024-07-22,876.927,883.858,876.629,880.761,1702185380
2024-07-23,880.284,880.284,846.116,846.116,1626039897
2024-07-24,845.02,848.526,830.414,830.924,1552198601
2024-07-25,826.097,843.65,826.097,833.593,1403188239
2024-07-26,833.877,844.603,831.933,841.237,1347544760
2024-07-29,841.726,841.726,831.134,831.134,1329259296
2024-07-30,830.435,836.227,823.65,833.268,1306954178
2024-07-31,831.678,874.328,831.678,874.328,2058618711
2024-08-01,876.908,878.909,866.096,871.871,1829440631
2024-08-02,864.222,875.624,855.404,855.404,1658642842
2024-08-05,849.082,860.813,829.687,829.687,1880253957
2024-08-06,840.64,845.782,835.415,845.715,1471506760
2024-08-07,845.334,848.365,841.47,842.769,1289691485
2024-08-08,839.58,849.112,830.594,841.072,1389126084
2024-08-09,847.583,847.785,834.633,834.633,1289530234
2024-08-12,834.013,838.094,830.939,832.751,1200221982
2024-08-13,833.015,836.494,827.136,836.494,1064746287
2024-08-14,837.487,837.487,825.208,825.208,1052684378
2024-08-15,824.007,840.956,824.007,831.7,1400756165
2024-08-16,831.698,835.881,829.501,829.757,1327661644
2024-08-19,829.804,835.546,824.725,824.725,1282532639
2024-08-20,824.929,824.929,808.755,810.382,1214104719
2024-08-21,808.041,815.111,808.041,808.729,1032270293
2024-08-22,809.923,812.975,800.777,801.155,1184147361
2024-08-23,799.525,799.525,791.351,798.093,1165093668
2024-08-26,796.976,803.861,795.694,798.439,1215148732
2024-08-27,796.149,796.149,787.905,789.104,1161200429
2024-08-28,787.182,792.86,786.458,788.691,1091514156
2024-08-29,785.803,806.047,785.392,802.722,1395480264
2024-08-30,802.455,826.478,802.455,818.859,1915671070
2024-09-02,818.444,818.444,793.432,793.432,1720556032
2024-09-03,793.618,805.97,793.618,800.063,1304215130
2024-09-04,794.912,805.54,794.085,799.097,1188266424
2024-09-05,799.826,808.627,799.826,801.393,1124804961
2024-09-06,802.437,802.437,784.561,784.561,1201469878
2024-09-09,781.41,785.869,775.193,777.357,1062266052
2024-09-10,778.354,784.406,769.2,783.219,1115370534
2024-09-11,781.16,790.514,781.16,788.956,1092057445
2024-09-12,790.618,797.298,783.737,783.737,1117562155
2024-09-13,784.244,784.351,771.175,773.427,1247766099
2024-09-18,773.385,773.385,759.034,765.908,1178064179
2024-09-19,769.049,780.812,763.994,773.149,1321837028
2024-09-20,773.922,774.905,762.474,767.038,1154656028
2024-09-23,767.715,771.51,761.209,761.355,1119477090
2024-09-24,766.0,791.708,759.285,791.708,1977062695
2024-09-25,799.71,813.768,794.418,794.556,2154635706
2024-09-26,794.575,826.595,791.736,826.595,2120067038
2024-09-27,840.765,882.771,840.765,881.55,1992657297
2024-09-30,931.168,1029.014,931.168,1029.014,5991293645
2024-10-08,1226.542,1226.542,1126.403,1194.431,8110252111
2024-10-09,1153.63,1211.44,1103.527,1115.305,7402818535
2024-10-10,1131.223,1133.14,1082.592,1082.592,4880102720
2024-10-11,1072.213,1072.213,1010.893,1017.437,3819216883
2024-10-14,1023.677,1048.796,994.155,1048.619,3615168262
2024-10-15,1044.36,1058.873,1020.918,1020.918,3349518945
2024-10-16,1000.699,1017.584,998.3,1001.998,2570776629
2024-10-17,1017.755,1028.847,1006.242,1006.242,2883041024
2024-10-18,1005.64,1126.366,1005.64,1093.195,4951459794
2024-10-21,1112.445,1156.524,1096.772,1116.016,5818660712
2024-10-22,1110.596,1113.108,1092.761,1105.468,4625509705
2024-10-23,1099.689,1130.152,1099.689,1107.462,4323668544
2024-10-24,1098.717,1110.605,1095.967,1100.074,3194426169
2024-10-25,1104.017,1130.056,1103.623,1122.318,4021071133
2024-10-28,1123.236,1125.598,1112.834,1124.343,3683654480
2024-10-29,1128.074,1133.952,1102.667,1102.667,4106159120
2024-10-30,1094.635,1103.139,1079.762,1089.976,3554272357
2024-10-31,1091.711,1114.885,1082.789,1107.447,4163986564
2024-11-01,1102.939,1107.75,1070.527,1070.527,3977115101
2024-11-04,1070.533,1093.122,1070.533,1093.122,2929511597
2024-11-05,1093.863,1142.958,1093.863,1141.324,4424556810
2024-11-06,1148.264,1169.294,1140.274,1145.796,4772991291
2024-11-07,1136.084,1171.811,1136.084,1171.608,4372719917
2024-11-08,1191.573,1213.419,1183.689,1184.02,5644488349
2024-11-11,1189.608,1244.426,1189.608,1243.87,6493876441
2024-11-12,1246.71,1249.121,1208.734,1216.369,5957392420
2024-11-13,1209.339,1226.059,1199.4,1225.523,4487209706
2024-11-14,1221.862,1222.841,1181.556,1181.556,3957905240
2024-11-15,1177.972,1182.284,1136.271,1136.271,3874332695
2024-11-18,1139.239,1139.239,1101.985,1108.488,3593890063
2024-11-19,1114.196,1146.624,1105.067,1145.903,3205951819
2024-11-20,1142.83,1166.811,1142.83,1163.289,3520475576
2024-11-21,1162.919,1177.053,1156.421,1167.579,3304048720
2024-11-22,1166.372,1171.821,1117.449,1117.449,3609366287
2024-11-25,1120.639,1120.639,1095.762,1117.201,2872224020
2024-11-26,1115.687,1131.452,1105.641,1105.953,2462410519
2024-11-27,1101.945,1141.001,1088.081,1140.174,2962356075
2024-11-28,1140.456,1155.505,1136.687,1137.244,2850495533
2024-11-29,1133.846,1173.227,1131.109,1161.193,3389070695
2024-12-02,1163.577,1181.322,1163.577,1179.545,3664371256
2024-12-03,1181.288,1181.288,1161.378,1170.875,3328741387
2024-12-04,1181.132,1181.845,1153.661,1157.423,3429137156
2024-12-05,1153.153,1174.031,1153.153,1169.303,3078993551
2024-12-06,1172.816,1189.795,1158.754,1181.108,3727332503
2024-12-09,1180.141,1181.622,1164.779,1170.915,3212943397
2024-12-10,1218.517,1218.517,1183.602,1184.424,4184604972
2024-12-11,1182.869,1194.208,1179.156,1190.54,3749716071
2024-12-12,1191.529,1191.672,1179.384,1191.648,3480682651
2024-12-13,1184.31,1186.858,1166.019,1166.019,4385412127
2024-12-16,1166.305,1166.305,1143.213,1147.61,3102643338
2024-12-17,1146.339,1146.339,1126.147,1126.982,2735568057
2024-12-18,1131.032,1147.919,1122.413,1141.751,2661471978
2024-12-19,1128.464,1152.441,1128.464,1149.376,2837598902
2024-12-20,1146.945,1181.275,1146.945,1172.341,3658470047
2024-12-23,1172.179,1173.889,1142.398,1142.583,3515844042
2024-12-24,1148.166,1158.934,1135.826,1158.305,2783123482
2024-12-25,1161.571,1162.578,1143.169,1153.395,2724973772
2024-12-26,1150.835,1172.249,1150.835,1167.71,2781537297
2024-12-27,1168.439,1180.164,1157.95,1158.003,2990788387
2024-12-30,1155.533,1164.727,1146.972,1153.325,2548729921
2024-12-31,1154.001,1154.001,1118.733,1118.733,2775103901
2025-01-02,1117.194,1117.194,1074.191,1083.567,2815756130
2025-01-03,1085.113,1089.341,1059.216,1059.683,2631354945
2025-01-06,1060.996,1064.336,1047.707,1053.621,2277269887
2025-01-07,1054.287,1081.137,1054.287,1080.593,2294776388
2025-01-08,1073.689,1089.222,1049.302,1080.86,2706378276
2025-01-09,1076.944,1089.189,1076.944,1080.352,2309260436
2025-01-10,1080.11,1095.316,1063.776,1063.776,2546743200
2025-01-13,1053.063,1076.63,1049.796,1069.007,2188473968
2025-01-14,1073.869,1113.22,1066.312,1111.819,2934770672
2025-01-15,1108.368,1113.975,1098.699,1103.026,2477095684
2025-01-16,1107.129,1120.921,1084.278,1090.448,2605196994
2025-01-17,1085.692,1114.468,1082.238,1103.299,2565325705
2025-01-20,1109.034,1118.009,1101.717,1107.313,2455289900
2025-01-21,1112.959,1118.19,1099.669,1117.186,2599081300
2025-01-22,1113.377,1117.285,1105.038,1112.808,2380967300
2025-01-23,1123.506,1135.997,1107.624,1107.624,2815558000
2025-01-24,1106.02,1128.341,1106.02,1124.951,2676850300
2025-01-27,1124.178,1125.576,1101.803,1101.803,2475487300
2025-02-05,1125.454,1132.783,1115.423,1123.219,3165876300
2025-02-06,1119.325,1161.077,1116.662,1160.607,3702513500
2025-02-07,1161.123,1189.454,1155.767,1172.64,4338289700
2025-02-10,1176.809,1195.255,1170.437,1193.37,4089749400
2025-02-11,1191.008,1193.724,1173.133,1181.139,3795806400
2025-02-12,1179.983,1201.689,1176.061,1201.391,3753179600
2025-02-13,1200.573,1200.874,1174.643,1174.878,3716931900
2025-02-14,1171.168,1186.373,1168.333,1182.232,3716262100
2025-02-17,1189.047,1200.139,1182.453,1194.991,4067479000
2025-02-18,1192.531,1197.427,1162.844,1167.954,3859995800
2025-02-19,1167.574,1203.251,1167.574,1202.691,4178584600
2025-02-20,1203.661,1215.474,1197.798,1210.684,4016079200
2025-02-21,1215.951,1266.091,1211.925,1263.68,5120557200
2025-02-24,1261.914,1274.998,1248.091,1263.095,4733407200
2025-02-25,1243.226,1282.543,1240.849,1266.445,4402899900
2025-02-26,1271.099,1293.321,1259.32,1292.398,4818860700
2025-02-27,1292.95,1304.325,1263.81,1292.216,4841414600
2025-02-28,1283.848,1287.642,1230.448,1233.614,4862753900
2025-03-03,1236.875,1255.048,1219.221,1227.519,4044420500
2025-03-04,1216.295,1253.313,1215.917,1249.103,3657628900
2025-03-05,1249.171,1258.88,1238.411,1253.741,3506116200
2025-03-06,1266.901,1296.6,1266.894,1292.043,4491746900
2025-03-07,1284.992,1293.814,1270.28,1278.06,3864904900
2025-03-10,1279.501,1285.063,1264.029,1280.332,3506814800
2025-03-11,1260.898,1279.522,1259.481,1276.868,3249433200
2025-03-12,1284.937,1287.415,1269.816,1269.852,3279715500
2025-03-13,1269.609,1271.305,1232.963,1241.031,3502870500
2025-03-14,1240.931,1262.543,1235.739,1261.62,3319634200
2025-03-17,1265.305,1265.845,1254.138,1262.833,2980592800
2025-03-18,1266.865,1282.106,1265.97,1269.227,3054909300
2025-03-19,1265.153,1269.069,1252.034,1255.852,2880711800
2025-03-20,1253.88,1258.624,1244.468,1245.247,2757477100
2025-03-21,1241.422,1243.301,1209.829,1214.61,3024839100
2025-03-24,1214.04,1220.192,1187.097,1208.351,2907665000
2025-03-25,1208.592,1214.451,1191.618,1195.266,2357343200
2025-03-26,1193.246,1209.456,1193.246,1198.349,2158968300
2025-03-27,1196.746,1224.515,1187.864,1207.211,2527478400
2025-03-28,1205.679,1215.084,1195.652,1195.652,2275953400
2025-03-31,1189.974,1197.155,1175.32,1190.882,2595530000
2025-04-01,1195.979,1214.909,1195.458,1202.245,2632361000
2025-04-02,1199.972,1214.552,1199.972,1204.2,2096716500
2025-04-03,1191.753,1212.171,1183.309,1188.961,2405448300
2025-04-07,1112.85,1136.872,1004.9,1041.418,4785034200
2025-04-08,1052.161,1082.996,1041.062,1061.938,3802747900
2025-04-09,1042.332,1108.357,1016.764,1102.123,3982365700
2025-04-10,1128.95,1145.957,1121.616,1124.858,3382192400
2025-04-11,1120.95,1172.712,1119.234,1157.674,3406259100
2025-04-14,1168.951,1177.497,1158.541,1164.645,2856347400
2025-04-15,1163.333,1166.016,1145.934,1158.808,2196299800
2025-04-16,1163.661,1164.394,1136.376,1154.706,2323856100
2025-04-17,1147.607,1170.933,1146.877,1159.926,2148352800
2025-04-18,1155.838,1159.621,1145.711,1152.509,1867422600
2025-04-21,1154.246,1175.105,1149.334,1174.535,2158923300
2025-04-22,1173.046,1181.328,1166.311,1173.23,2370091200
2025-04-23,1176.989,1182.179,1168.564,1173.637,2455375900
2025-04-24,1172.746,1174.128,1156.281,1162.179,2306207600
2025-04-25,1161.827,1168.774,1150.687,1161.351,2315549500
2025-04-28,1159.867,1164.882,1150.229,1158.844,2265869900
2025-04-29,1153.184,1165.555,1150.696,1163.196,2312147200
2025-04-30,1161.565,1179.781,1161.565,1176.875,2926923700
2025-05-06,1183.681,1199.54,1182.829,1199.388,3108433900
2025-05-07,1215.933,1219.668,1190.831,1201.413,3265025000
2025-05-08,1196.573,1208.015,1194.186,1203.898,2886866900
2025-05-09,1200.922,1200.922,1178.86,1181.959,2744126600
2025-05-12,1186.504,1198.139,1181.934,1192.889,2909415400
2025-05-13,1204.085,1205.706,1188.354,1188.819,2783588700
2025-05-14,1191.416,1197.145,1179.767,1186.988,2512131400
2025-05-15,1185.21,1185.21,1167.884,1168.83,2055831500
2025-05-16,1166.445,1175.947,1164.459,1170.197,2152689000
2025-05-19,1170.666,1174.72,1160.051,1172.024,2280597700
2025-05-20,1173.804,1181.949,1170.436,1178.22,2228160000
2025-05-21,1177.81,1179.468,1171.426,1175.024,2290482500
2025-05-22,1173.083,1182.711,1166.464,1167.888,2319030200
2025-05-23,1167.011,1175.311,1155.224,1155.224,2419947600
2025-05-26,1157.28,1161.069,1151.827,1159.801,2066646400
2025-05-27,1159.285,1160.253,1149.926,1153.527,2052627500
2025-05-28,1154.426,1157.881,1146.8,1148.832,1943658200
2025-05-29,1150.397,1174.691,1150.397,1174.691,2572716600
2025-05-30,1170.249,1170.249,1160.753,1163.35,2380168400
2025-06-03,1161.665,1179.699,1161.317,1172.196,2720963000
2025-06-04,1172.26,1182.046,1172.161,1178.469,2315008300
2025-06-05,1179.918,1194.587,1174.079,1192.945,2734388300
2025-06-06,1192.276,1193.91,1187.419,1191.387,2485592300
2025-06-09,1191.821,1210.193,1191.817,1206.046,2869386500
2025-06-10,1210.499,1210.617,1179.91,1189.694,3068825900
2025-06-11,1189.535,1198.201,1187.766,1188.306,2298157600
2025-06-12,1186.102,1192.015,1181.786,1190.296,2641012400
2025-06-13,1184.1,1190.272,1171.585,1178.398,3575855900
2025-06-16,1175.127,1186.491,1174.916,1182.334,2588077400
2025-06-17,1184.267,1185.179,1167.922,1171.742,2614245400
2025-06-18,1170.245,1180.582,1166.564,1179.56,2399846100
2025-06-19,1178.918,1187.6,1165.247,1168.826,2668613700
2025-06-20,1169.425,1177.125,1160.27,1160.8,2366872800
2025-06-23,1155.042,1176.168,1155.042,1173.815,2548333600
2025-06-24,1176.223,1198.244,1176.223,1198.116,3049253500
2025-06-25,1200.885,1217.843,1198.371,1217.09,3389325600
2025-06-26,1215.644,1222.786,1207.35,1207.35,3251217300
2025-06-27,1213.078,1217.777,1206.23,1209.286,2947334800
2025-06-30,1213.167,1230.415,1213.167,1229.825,3252925100
2025-07-01,1229.02,1230.73,1218.397,1228.658,3163450800
2025-07-02,1225.62,1225.62,1206.648,1210.51,2846974400
2025-07-03,1211.665,1220.437,1211.059,1219.325,2700863600
2025-07-04,1219.061,1230.849,1207.68,1215.289,2973234600
2025-07-07,1214.28,1218.421,1207.722,1210.573,2400818900
2025-07-08,1210.962,1227.117,1210.315,1226.31,3167734900
2025-07-09,1226.559,1228.231,1216.156,1218.355,2850395200
2025-07-10,1217.219,1220.865,1212.065,1215.188,2724547500
2025-07-11,1215.853,1235.646,1212.797,1230.612,3135705700
2025-07-14,1230.969,1236.654,1228.284,1233.382,2874615200
2025-07-15,1232.424,1239.456,1222.687,1237.333,3243245600
2025-07-16,1237.436,1250.677,1236.472,1242.812,2974225000
2025-07-17,1243.556,1262.512,1239.472,1262.486,3485966800
2025-07-18,1264.626,1270.038,1258.989,1267.724,3621828700
2025-07-21,1268.19,1273.844,1266.403,1273.039,3744606500
2025-07-22,1273.04,1286.726,1271.017,1279.991,4233269700
2025-07-23,1278.923,1292.48,1273.846,1283.895,3907226700
