datetime,open,high,low,close,volume,date
2025-04-30 13:45:00,1179.042,1179.781,1177.909,1178.754,121051300.0,2025-04-30
2025-04-30 14:00:00,1178.709,1179.01,1177.918,1178.453,103109600.0,2025-04-30
2025-04-30 14:15:00,1178.465,1178.98,1177.26,1177.26,109480300.0,2025-04-30
2025-04-30 14:30:00,1177.355,1178.459,1177.313,1178.359,112669400.0,2025-04-30
2025-04-30 14:45:00,1178.386,1178.739,1177.159,1177.424,154935400.0,2025-04-30
2025-04-30 15:00:00,1177.41,1177.991,1176.779,1176.875,215719200.0,2025-04-30
2025-05-06 09:45:00,1183.681,1189.463,1182.829,1184.989,649091100.0,2025-05-06
2025-05-06 10:00:00,1184.962,1187.608,1184.127,1187.591,334410000.0,2025-05-06
2025-05-06 10:15:00,1187.538,1193.941,1187.391,1192.707,262288600.0,2025-05-06
2025-05-06 10:30:00,1192.734,1196.578,1192.715,1193.813,222405200.0,2025-05-06
2025-05-06 10:45:00,1193.821,1194.454,1192.125,1192.843,156779500.0,2025-05-06
2025-05-06 11:00:00,1192.9,1195.141,1192.9,1194.817,131013800.0,2025-05-06
2025-05-06 11:15:00,1194.769,1195.43,1194.555,1194.816,112947100.0,2025-05-06
2025-05-06 11:30:00,1194.808,1197.32,1194.784,1197.283,104802500.0,2025-05-06
2025-05-06 13:15:00,1197.477,1197.754,1194.776,1197.043,167605500.0,2025-05-06
2025-05-06 13:30:00,1197.063,1198.713,1196.896,1198.651,135923700.0,2025-05-06
2025-05-06 13:45:00,1198.624,1199.089,1197.717,1197.841,116848800.0,2025-05-06
2025-05-06 14:00:00,1197.823,1198.535,1197.168,1198.464,113653100.0,2025-05-06
2025-05-06 14:15:00,1198.523,1198.987,1197.773,1198.266,109443700.0,2025-05-06
2025-05-06 14:30:00,1198.196,1198.378,1196.656,1196.761,127433200.0,2025-05-06
2025-05-06 14:45:00,1196.745,1197.963,1196.377,1197.912,137769300.0,2025-05-06
2025-05-06 15:00:00,1197.956,1199.54,1197.832,1199.388,226018800.0,2025-05-06
2025-05-07 09:45:00,1215.933,1219.668,1212.39,1212.437,806288500.0,2025-05-07
2025-05-07 10:00:00,1212.389,1213.314,1205.416,1207.688,370203600.0,2025-05-07
2025-05-07 10:15:00,1207.641,1208.296,1203.294,1203.392,222708800.0,2025-05-07
2025-05-07 10:30:00,1203.36,1203.455,1199.761,1201.599,219426400.0,2025-05-07
2025-05-07 10:45:00,1201.527,1202.044,1199.625,1199.805,139947800.0,2025-05-07
2025-05-07 11:00:00,1199.719,1202.877,1197.902,1202.174,121498800.0,2025-05-07
2025-05-07 11:15:00,1202.176,1205.387,1201.841,1203.68,121816900.0,2025-05-07
2025-05-07 11:30:00,1203.638,1203.745,1199.555,1202.731,123567600.0,2025-05-07
2025-05-07 13:15:00,1202.881,1205.509,1201.354,1201.372,175102600.0,2025-05-07
2025-05-07 13:30:00,1201.35,1201.35,1199.124,1199.809,116306000.0,2025-05-07
2025-05-07 13:45:00,1199.824,1199.847,1198.045,1198.045,96047800.0,2025-05-07
2025-05-07 14:00:00,1198.099,1198.219,1194.158,1194.158,124758700.0,2025-05-07
2025-05-07 14:15:00,1194.173,1194.696,1192.442,1192.442,150763300.0,2025-05-07
2025-05-07 14:30:00,1192.431,1194.433,1190.831,1194.287,132714900.0,2025-05-07
2025-05-07 14:45:00,1194.377,1200.299,1193.475,1199.054,146338500.0,2025-05-07
2025-05-07 15:00:00,1199.096,1201.413,1198.035,1201.413,197534800.0,2025-05-07
2025-05-08 09:45:00,1196.573,1201.373,1194.186,1201.067,506816900.0,2025-05-08
2025-05-08 10:00:00,1201.392,1204.413,1200.929,1204.257,310196000.0,2025-05-08
2025-05-08 10:15:00,1204.09,1205.339,1202.212,1202.212,232381400.0,2025-05-08
2025-05-08 10:30:00,1202.261,1205.572,1202.258,1203.992,194318600.0,2025-05-08
2025-05-08 10:45:00,1204.105,1204.826,1200.733,1200.77,172154900.0,2025-05-08
2025-05-08 11:00:00,1200.716,1207.644,1199.654,1206.932,170606700.0,2025-05-08
2025-05-08 11:15:00,1206.808,1208.015,1203.65,1203.65,132683900.0,2025-05-08
2025-05-08 11:30:00,1203.703,1205.617,1202.778,1203.874,105293200.0,2025-05-08
2025-05-08 13:15:00,1204.026,1204.219,1200.651,1200.658,150741500.0,2025-05-08
2025-05-08 13:30:00,1200.65,1201.433,1200.415,1200.492,107099500.0,2025-05-08
2025-05-08 13:45:00,1200.499,1200.499,1198.753,1199.723,102741600.0,2025-05-08
2025-05-08 14:00:00,1199.73,1202.425,1199.544,1201.674,102032700.0,2025-05-08
2025-05-08 14:15:00,1201.636,1202.464,1201.17,1202.409,105953600.0,2025-05-08
2025-05-08 14:30:00,1202.44,1203.93,1202.44,1203.718,117922300.0,2025-05-08
2025-05-08 14:45:00,1203.751,1204.836,1203.627,1204.694,154205600.0,2025-05-08
2025-05-08 15:00:00,1204.805,1204.991,1203.898,1203.898,221718500.0,2025-05-08
2025-05-09 09:45:00,1200.922,1200.922,1189.084,1190.508,599178900.0,2025-05-09
2025-05-09 10:00:00,1190.618,1190.723,1186.754,1189.171,311426600.0,2025-05-09
2025-05-09 10:15:00,1189.248,1190.947,1187.154,1187.526,197388200.0,2025-05-09
2025-05-09 10:30:00,1187.513,1187.605,1184.784,1184.911,153492300.0,2025-05-09
2025-05-09 10:45:00,1185.022,1185.172,1182.595,1182.815,146176900.0,2025-05-09
2025-05-09 11:00:00,1182.809,1182.898,1179.033,1179.937,158236700.0,2025-05-09
2025-05-09 11:15:00,1179.781,1182.308,1178.86,1182.308,115880300.0,2025-05-09
2025-05-09 11:30:00,1182.337,1183.327,1181.679,1183.327,100760800.0,2025-05-09
2025-05-09 13:15:00,1183.361,1186.345,1183.198,1185.657,128364400.0,2025-05-09
2025-05-09 13:30:00,1185.699,1187.055,1184.964,1186.336,92109900.0,2025-05-09
2025-05-09 13:45:00,1186.474,1187.822,1186.352,1187.368,98836700.0,2025-05-09
2025-05-09 14:00:00,1187.416,1188.535,1185.829,1188.482,105752400.0,2025-05-09
2025-05-09 14:15:00,1188.492,1188.702,1184.475,1184.739,99792200.0,2025-05-09
2025-05-09 14:30:00,1184.75,1185.005,1182.948,1183.29,98430600.0,2025-05-09
2025-05-09 14:45:00,1183.301,1184.733,1182.822,1182.9,129104900.0,2025-05-09
2025-05-09 15:00:00,1182.921,1182.981,1181.575,1181.959,209194800.0,2025-05-09
2025-05-12 09:45:00,1186.504,1188.491,1181.934,1185.602,687055000.0,2025-05-12
2025-05-12 10:00:00,1185.679,1189.911,1183.755,1189.911,312428700.0,2025-05-12
2025-05-12 10:15:00,1189.932,1198.139,1189.932,1196.554,291030100.0,2025-05-12
2025-05-12 10:30:00,1196.596,1197.038,1194.486,1194.486,195472900.0,2025-05-12
2025-05-12 10:45:00,1194.431,1194.483,1190.856,1191.718,135720200.0,2025-05-12
2025-05-12 11:00:00,1191.697,1193.343,1191.687,1191.817,111301400.0,2025-05-12
2025-05-12 11:15:00,1191.878,1192.266,1188.71,1188.973,102347900.0,2025-05-12
2025-05-12 11:30:00,1188.992,1189.843,1187.236,1187.514,84133500.0,2025-05-12
2025-05-12 13:15:00,1187.618,1189.168,1186.182,1187.115,127754500.0,2025-05-12
2025-05-12 13:30:00,1187.198,1188.853,1187.124,1188.421,103285700.0,2025-05-12
2025-05-12 13:45:00,1188.455,1189.38,1187.706,1188.481,92344600.0,2025-05-12
2025-05-12 14:00:00,1188.476,1188.639,1186.7,1187.036,96274800.0,2025-05-12
2025-05-12 14:15:00,1187.048,1190.236,1187.048,1189.797,101669100.0,2025-05-12
2025-05-12 14:30:00,1189.832,1190.834,1188.661,1190.442,109116200.0,2025-05-12
2025-05-12 14:45:00,1190.524,1191.322,1189.923,1190.95,139386800.0,2025-05-12
2025-05-12 15:00:00,1190.92,1192.949,1190.881,1192.889,220094000.0,2025-05-12
2025-05-13 09:45:00,1204.085,1205.706,1196.694,1205.522,714866100.0,2025-05-13
2025-05-13 10:00:00,1205.395,1205.49,1200.689,1200.917,350709900.0,2025-05-13
2025-05-13 10:15:00,1200.864,1200.944,1194.505,1196.323,257137900.0,2025-05-13
2025-05-13 10:30:00,1196.323,1198.294,1194.534,1194.534,168649200.0,2025-05-13
2025-05-13 10:45:00,1194.265,1194.338,1190.889,1191.136,139454200.0,2025-05-13
2025-05-13 11:00:00,1191.107,1193.85,1190.213,1193.522,102032000.0,2025-05-13
2025-05-13 11:15:00,1193.559,1193.559,1189.943,1191.142,96364300.0,2025-05-13
2025-05-13 11:30:00,1191.124,1191.593,1188.854,1189.173,81185100.0,2025-05-13
2025-05-13 13:15:00,1189.128,1193.266,1189.128,1193.245,106831200.0,2025-05-13
2025-05-13 13:30:00,1193.265,1193.298,1191.592,1191.681,87727100.0,2025-05-13
2025-05-13 13:45:00,1191.602,1194.723,1190.914,1194.122,88687800.0,2025-05-13
2025-05-13 14:00:00,1194.19,1195.4,1192.751,1193.076,83038400.0,2025-05-13
2025-05-13 14:15:00,1193.051,1193.568,1191.527,1192.502,90573300.0,2025-05-13
2025-05-13 14:30:00,1192.476,1192.642,1190.064,1190.277,96686900.0,2025-05-13
2025-05-13 14:45:00,1190.276,1190.854,1188.496,1189.23,135286900.0,2025-05-13
2025-05-13 15:00:00,1189.237,1189.263,1188.354,1188.819,184358400.0,2025-05-13
2025-05-14 09:45:00,1191.416,1194.621,1188.386,1188.401,477050300.0,2025-05-14
2025-05-14 10:00:00,1188.378,1190.827,1186.636,1188.508,236927500.0,2025-05-14
2025-05-14 10:15:00,1188.533,1188.533,1184.687,1184.926,190777800.0,2025-05-14
2025-05-14 10:30:00,1184.984,1188.594,1184.805,1185.045,137403300.0,2025-05-14
2025-05-14 10:45:00,1185.112,1185.437,1182.443,1183.686,118996900.0,2025-05-14
2025-05-14 11:00:00,1183.699,1183.98,1182.218,1182.269,100971600.0,2025-05-14
2025-05-14 11:15:00,1182.154,1184.389,1180.548,1180.993,112292900.0,2025-05-14
2025-05-14 11:30:00,1181.005,1183.03,1179.767,1180.621,86727700.0,2025-05-14
2025-05-14 13:15:00,1180.648,1186.407,1180.296,1186.014,120093700.0,2025-05-14
2025-05-14 13:30:00,1186.11,1186.738,1184.275,1185.867,111907700.0,2025-05-14
2025-05-14 13:45:00,1185.722,1196.805,1184.217,1195.94,200554300.0,2025-05-14
2025-05-14 14:00:00,1196.178,1197.145,1188.164,1188.517,142620800.0,2025-05-14
2025-05-14 14:15:00,1188.541,1188.541,1184.257,1184.651,107263400.0,2025-05-14
2025-05-14 14:30:00,1184.626,1185.278,1184.051,1184.452,89976500.0,2025-05-14
2025-05-14 14:45:00,1184.441,1186.4,1184.441,1185.9,115867500.0,2025-05-14
2025-05-14 15:00:00,1185.882,1187.114,1185.793,1186.988,162699500.0,2025-05-14
2025-05-15 09:45:00,1185.21,1185.21,1176.299,1176.643,393646400.0,2025-05-15
2025-05-15 10:00:00,1176.692,1176.692,1172.547,1172.565,227377000.0,2025-05-15
2025-05-15 10:15:00,1172.578,1174.756,1171.099,1174.756,179741800.0,2025-05-15
2025-05-15 10:30:00,1174.733,1177.4,1174.215,1176.397,123137000.0,2025-05-15
2025-05-15 10:45:00,1176.449,1179.181,1175.648,1175.697,107560900.0,2025-05-15
2025-05-15 11:00:00,1175.685,1176.491,1174.875,1174.881,82940300.0,2025-05-15
2025-05-15 11:15:00,1174.901,1175.384,1173.232,1173.719,84309800.0,2025-05-15
2025-05-15 11:30:00,1173.731,1173.748,1171.461,1173.199,79192200.0,2025-05-15
2025-05-15 13:15:00,1173.23,1174.908,1171.443,1171.443,94803800.0,2025-05-15
2025-05-15 13:30:00,1171.529,1172.09,1169.911,1171.068,86460100.0,2025-05-15
2025-05-15 13:45:00,1171.082,1171.664,1169.301,1169.427,83981600.0,2025-05-15
2025-05-15 14:00:00,1169.406,1170.79,1169.258,1169.607,76261800.0,2025-05-15
2025-05-15 14:15:00,1169.56,1169.97,1167.884,1169.211,83193400.0,2025-05-15
2025-05-15 14:30:00,1169.193,1172.002,1168.948,1170.682,74364600.0,2025-05-15
2025-05-15 14:45:00,1170.612,1170.825,1168.835,1170.34,111033200.0,2025-05-15
2025-05-15 15:00:00,1170.236,1170.436,1168.79,1168.83,167827600.0,2025-05-15
2025-05-16 09:45:00,1166.445,1171.228,1164.459,1169.209,369655000.0,2025-05-16
2025-05-16 10:00:00,1169.181,1174.471,1169.043,1172.67,226935800.0,2025-05-16
2025-05-16 10:15:00,1172.593,1173.716,1170.586,1170.883,178632400.0,2025-05-16
2025-05-16 10:30:00,1170.858,1171.795,1167.511,1169.638,139709100.0,2025-05-16
2025-05-16 10:45:00,1169.678,1173.111,1169.646,1172.173,120319900.0,2025-05-16
2025-05-16 11:00:00,1171.996,1172.819,1170.853,1171.911,84427700.0,2025-05-16
2025-05-16 11:15:00,1171.858,1172.295,1169.984,1170.797,88998900.0,2025-05-16
2025-05-16 11:30:00,1170.8,1173.198,1170.764,1172.951,79442700.0,2025-05-16
2025-05-16 13:15:00,1173.063,1174.692,1171.832,1174.692,116512800.0,2025-05-16
2025-05-16 13:30:00,1174.695,1175.947,1174.142,1174.321,115415800.0,2025-05-16
2025-05-16 13:45:00,1174.288,1175.032,1173.311,1173.56,84419300.0,2025-05-16
2025-05-16 14:00:00,1173.414,1173.439,1171.442,1171.442,90659700.0,2025-05-16
2025-05-16 14:15:00,1171.424,1171.424,1168.771,1170.246,104501400.0,2025-05-16
2025-05-16 14:30:00,1170.316,1172.206,1170.307,1171.067,82376900.0,2025-05-16
2025-05-16 14:45:00,1171.074,1171.429,1169.942,1170.278,105647400.0,2025-05-16
2025-05-16 15:00:00,1170.287,1170.681,1169.943,1170.197,165034200.0,2025-05-16
2025-05-19 09:45:00,1170.666,1172.261,1164.067,1164.912,476330100.0,2025-05-19
2025-05-19 10:00:00,1164.97,1165.992,1160.051,1162.228,253545900.0,2025-05-19
2025-05-19 10:15:00,1162.191,1165.724,1161.029,1162.947,181364900.0,2025-05-19
2025-05-19 10:30:00,1162.98,1165.161,1162.625,1163.82,135958200.0,2025-05-19
2025-05-19 10:45:00,1163.84,1166.688,1163.427,1166.076,118576200.0,2025-05-19
2025-05-19 11:00:00,1166.076,1172.8,1165.488,1168.932,132939900.0,2025-05-19
2025-05-19 11:15:00,1168.969,1171.724,1167.813,1170.521,105950100.0,2025-05-19
2025-05-19 11:30:00,1170.48,1170.48,1167.423,1168.341,75763600.0,2025-05-19
2025-05-19 13:15:00,1168.429,1169.528,1167.399,1168.679,113026800.0,2025-05-19
2025-05-19 13:30:00,1168.649,1169.645,1167.958,1168.884,77838100.0,2025-05-19
2025-05-19 13:45:00,1168.863,1172.199,1168.863,1171.308,95143100.0,2025-05-19
2025-05-19 14:00:00,1171.296,1172.014,1170.719,1171.099,76732500.0,2025-05-19
2025-05-19 14:15:00,1171.134,1174.72,1170.809,1173.549,96678800.0,2025-05-19
2025-05-19 14:30:00,1173.593,1174.136,1171.012,1171.971,84516600.0,2025-05-19
2025-05-19 14:45:00,1171.966,1172.975,1171.881,1172.034,102023000.0,2025-05-19
2025-05-19 15:00:00,1171.994,1172.158,1171.452,1172.024,154209900.0,2025-05-19
2025-05-20 09:45:00,1173.804,1178.343,1170.436,1175.993,428997600.0,2025-05-20
2025-05-20 10:00:00,1176.012,1176.244,1173.147,1175.746,212391700.0,2025-05-20
2025-05-20 10:15:00,1175.781,1179.653,1175.781,1176.321,179623300.0,2025-05-20
2025-05-20 10:30:00,1176.338,1178.401,1175.792,1177.246,137699600.0,2025-05-20
2025-05-20 10:45:00,1177.264,1179.678,1177.133,1178.838,117706700.0,2025-05-20
2025-05-20 11:00:00,1178.777,1179.274,1177.804,1178.813,94528800.0,2025-05-20
2025-05-20 11:15:00,1178.729,1180.433,1177.627,1178.181,104503600.0,2025-05-20
2025-05-20 11:30:00,1178.199,1181.012,1178.167,1180.827,89455300.0,2025-05-20
2025-05-20 13:15:00,1180.961,1181.949,1179.421,1179.838,137865900.0,2025-05-20
2025-05-20 13:30:00,1179.821,1180.81,1179.126,1179.706,91214800.0,2025-05-20
2025-05-20 13:45:00,1179.666,1179.869,1178.473,1179.11,93607500.0,2025-05-20
2025-05-20 14:00:00,1179.1,1179.1,1178.137,1178.914,90076600.0,2025-05-20
2025-05-20 14:15:00,1178.859,1179.117,1177.474,1178.554,89540600.0,2025-05-20
2025-05-20 14:30:00,1178.611,1179.089,1178.034,1178.034,78260500.0,2025-05-20
2025-05-20 14:45:00,1177.994,1178.973,1177.625,1177.765,115709100.0,2025-05-20
2025-05-20 15:00:00,1177.746,1178.367,1177.557,1178.22,166978400.0,2025-05-20
2025-05-21 09:45:00,1177.81,1179.468,1174.645,1177.621,387873700.0,2025-05-21
2025-05-21 10:00:00,1177.822,1177.822,1174.856,1175.649,232528200.0,2025-05-21
2025-05-21 10:15:00,1175.623,1175.623,1172.432,1174.204,210244000.0,2025-05-21
2025-05-21 10:30:00,1174.142,1174.68,1172.754,1174.504,150237000.0,2025-05-21
2025-05-21 10:45:00,1174.612,1175.508,1172.805,1173.086,149033100.0,2025-05-21
2025-05-21 11:00:00,1173.139,1174.521,1171.426,1174.192,129402500.0,2025-05-21
2025-05-21 11:15:00,1174.261,1177.267,1173.756,1176.575,104588300.0,2025-05-21
2025-05-21 11:30:00,1176.547,1178.904,1176.051,1178.234,86900000.0,2025-05-21
2025-05-21 13:15:00,1178.2,1178.413,1175.608,1175.83,117351600.0,2025-05-21
2025-05-21 13:30:00,1175.824,1177.653,1175.777,1177.002,90761700.0,2025-05-21
2025-05-21 13:45:00,1176.974,1177.117,1174.833,1175.605,92526300.0,2025-05-21
2025-05-21 14:00:00,1175.598,1176.726,1175.137,1175.651,89727400.0,2025-05-21
2025-05-21 14:15:00,1175.604,1175.614,1174.305,1175.119,93765200.0,2025-05-21
2025-05-21 14:30:00,1175.091,1175.134,1174.265,1174.742,86413200.0,2025-05-21
2025-05-21 14:45:00,1174.948,1175.916,1174.698,1174.953,111487200.0,2025-05-21
2025-05-21 15:00:00,1174.97,1175.146,1174.686,1175.024,157643100.0,2025-05-21
2025-05-22 09:45:00,1173.083,1180.072,1170.246,1180.072,427137600.0,2025-05-22
2025-05-22 10:00:00,1180.669,1182.711,1179.536,1181.225,258338400.0,2025-05-22
2025-05-22 10:15:00,1181.281,1181.319,1179.155,1179.224,188463700.0,2025-05-22
2025-05-22 10:30:00,1179.224,1180.457,1178.542,1179.154,145828800.0,2025-05-22
2025-05-22 10:45:00,1179.18,1179.18,1176.525,1176.554,124442800.0,2025-05-22
2025-05-22 11:00:00,1176.555,1176.555,1170.603,1170.673,154276500.0,2025-05-22
2025-05-22 11:15:00,1170.664,1171.354,1169.385,1169.729,128061400.0,2025-05-22
2025-05-22 11:30:00,1169.731,1174.203,1169.689,1173.907,84944800.0,2025-05-22
2025-05-22 13:15:00,1174.002,1174.863,1171.969,1172.526,104643300.0,2025-05-22
2025-05-22 13:30:00,1172.503,1172.503,1171.165,1171.87,76318000.0,2025-05-22
2025-05-22 13:45:00,1171.896,1172.037,1170.882,1171.328,73063900.0,2025-05-22
2025-05-22 14:00:00,1171.335,1173.966,1170.902,1173.307,81191100.0,2025-05-22
2025-05-22 14:15:00,1173.327,1173.394,1170.849,1170.849,85019200.0,2025-05-22
2025-05-22 14:30:00,1170.832,1170.978,1169.581,1169.581,89038300.0,2025-05-22
2025-05-22 14:45:00,1169.608,1170.756,1168.604,1168.807,114944600.0,2025-05-22
2025-05-22 15:00:00,1168.72,1168.774,1166.464,1167.888,183317800.0,2025-05-22
2025-05-23 09:45:00,1167.011,1167.746,1161.699,1164.621,386636800.0,2025-05-23
2025-05-23 10:00:00,1164.481,1166.014,1161.959,1164.429,188089900.0,2025-05-23
2025-05-23 10:15:00,1164.249,1164.67,1163.026,1163.666,142762500.0,2025-05-23
2025-05-23 10:30:00,1163.617,1169.86,1163.617,1167.857,155139500.0,2025-05-23
2025-05-23 10:45:00,1167.885,1170.243,1166.894,1170.031,110272600.0,2025-05-23
2025-05-23 11:00:00,1170.086,1172.562,1169.914,1172.562,105137600.0,2025-05-23
2025-05-23 11:15:00,1172.627,1175.311,1172.627,1173.923,121418300.0,2025-05-23
2025-05-23 11:30:00,1173.922,1174.341,1171.683,1171.73,82674100.0,2025-05-23
2025-05-23 13:15:00,1171.854,1171.951,1169.6,1170.588,114152200.0,2025-05-23
2025-05-23 13:30:00,1170.583,1173.598,1170.093,1172.965,103803900.0,2025-05-23
2025-05-23 13:45:00,1172.988,1172.988,1171.774,1171.963,100774800.0,2025-05-23
2025-05-23 14:00:00,1172.001,1172.001,1167.579,1167.579,101543300.0,2025-05-23
2025-05-23 14:15:00,1167.488,1167.488,1159.889,1160.066,200716700.0,2025-05-23
2025-05-23 14:30:00,1159.949,1161.55,1158.203,1158.203,142675900.0,2025-05-23
2025-05-23 14:45:00,1158.15,1158.796,1156.112,1158.104,167409600.0,2025-05-23
2025-05-23 15:00:00,1157.952,1158.368,1155.224,1155.224,196739900.0,2025-05-23
2025-05-26 09:45:00,1157.28,1159.763,1156.572,1158.043,411510600.0,2025-05-26
2025-05-26 10:00:00,1157.989,1158.571,1155.341,1156.254,215101300.0,2025-05-26
2025-05-26 10:15:00,1156.305,1159.046,1155.642,1158.006,156909200.0,2025-05-26
2025-05-26 10:30:00,1158.05,1160.793,1157.883,1160.793,119928300.0,2025-05-26
2025-05-26 10:45:00,1160.77,1161.069,1158.562,1159.086,109483500.0,2025-05-26
2025-05-26 11:00:00,1159.023,1160.155,1158.016,1158.066,89826900.0,2025-05-26
2025-05-26 11:15:00,1158.058,1158.876,1156.686,1156.686,85363100.0,2025-05-26
2025-05-26 11:30:00,1156.698,1156.751,1151.827,1153.422,124051400.0,2025-05-26
2025-05-26 13:15:00,1153.433,1156.16,1153.069,1156.004,93906900.0,2025-05-26
2025-05-26 13:30:00,1155.975,1155.975,1154.327,1154.764,84383600.0,2025-05-26
2025-05-26 13:45:00,1154.729,1156.858,1154.666,1155.867,80330800.0,2025-05-26
2025-05-26 14:00:00,1155.774,1158.029,1155.754,1157.841,81567900.0,2025-05-26
2025-05-26 14:15:00,1157.765,1159.289,1157.345,1158.361,79991200.0,2025-05-26
2025-05-26 14:30:00,1158.332,1158.407,1156.438,1157.125,71689700.0,2025-05-26
2025-05-26 14:45:00,1157.124,1158.632,1157.124,1157.928,101932000.0,2025-05-26
2025-05-26 15:00:00,1157.937,1160.042,1157.867,1159.801,160670000.0,2025-05-26
2025-05-27 09:45:00,1159.285,1160.253,1152.423,1154.083,370163700.0,2025-05-27
2025-05-27 10:00:00,1154.036,1158.191,1153.524,1156.01,219148900.0,2025-05-27
2025-05-27 10:15:00,1156.079,1156.079,1153.916,1155.628,151188800.0,2025-05-27
2025-05-27 10:30:00,1155.595,1156.289,1153.69,1155.017,114837300.0,2025-05-27
2025-05-27 10:45:00,1155.033,1155.449,1152.353,1152.642,102313200.0,2025-05-27
2025-05-27 11:00:00,1152.631,1153.664,1151.312,1151.934,84828000.0,2025-05-27
2025-05-27 11:15:00,1151.911,1152.689,1151.245,1151.44,68869900.0,2025-05-27
2025-05-27 11:30:00,1151.462,1151.57,1149.926,1151.163,81857500.0,2025-05-27
2025-05-27 13:15:00,1151.263,1155.846,1151.173,1153.276,140799400.0,2025-05-27
2025-05-27 13:30:00,1153.205,1153.883,1151.593,1151.763,76007700.0,2025-05-27
2025-05-27 13:45:00,1151.779,1153.787,1151.732,1152.318,86175200.0,2025-05-27
2025-05-27 14:00:00,1152.387,1152.872,1150.884,1152.561,74315500.0,2025-05-27
2025-05-27 14:15:00,1152.62,1154.74,1152.007,1154.739,92344500.0,2025-05-27
2025-05-27 14:30:00,1154.798,1156.717,1153.622,1153.653,108649300.0,2025-05-27
2025-05-27 14:45:00,1153.691,1153.813,1152.483,1152.77,121294100.0,2025-05-27
2025-05-27 15:00:00,1152.698,1153.645,1152.632,1153.527,160135800.0,2025-05-27
2025-05-28 09:45:00,1154.426,1157.881,1154.313,1155.363,338163300.0,2025-05-28
2025-05-28 10:00:00,1155.373,1155.373,1152.248,1154.369,191020700.0,2025-05-28
2025-05-28 10:15:00,1154.42,1154.42,1149.81,1150.08,180721500.0,2025-05-28
2025-05-28 10:30:00,1150.081,1151.69,1150.055,1150.496,120379200.0,2025-05-28
2025-05-28 10:45:00,1150.486,1152.367,1150.05,1152.101,102625800.0,2025-05-28
2025-05-28 11:00:00,1152.162,1154.994,1152.129,1154.727,96440000.0,2025-05-28
2025-05-28 11:15:00,1154.71,1155.567,1152.496,1152.672,105201900.0,2025-05-28
2025-05-28 11:30:00,1152.682,1153.692,1150.213,1151.767,83765000.0,2025-05-28
2025-05-28 13:15:00,1151.796,1151.845,1150.423,1151.074,88754700.0,2025-05-28
2025-05-28 13:30:00,1151.067,1152.558,1150.751,1151.933,81253300.0,2025-05-28
2025-05-28 13:45:00,1151.946,1152.151,1149.07,1149.093,82455900.0,2025-05-28
2025-05-28 14:00:00,1149.11,1149.402,1148.795,1149.357,69292400.0,2025-05-28
2025-05-28 14:15:00,1149.39,1149.432,1147.704,1148.055,87737100.0,2025-05-28
2025-05-28 14:30:00,1148.039,1149.241,1146.8,1149.145,89648700.0,2025-05-28
2025-05-28 14:45:00,1149.146,1150.352,1148.116,1148.147,89924500.0,2025-05-28
2025-05-28 15:00:00,1148.065,1149.068,1148.065,1148.832,136274200.0,2025-05-28
2025-05-29 09:45:00,1150.397,1160.338,1150.397,1160.16,381494500.0,2025-05-29
2025-05-29 10:00:00,1160.212,1164.345,1159.96,1164.345,299347600.0,2025-05-29
2025-05-29 10:15:00,1164.362,1166.548,1161.722,1163.532,208448400.0,2025-05-29
2025-05-29 10:30:00,1163.511,1168.3,1163.42,1166.514,175303900.0,2025-05-29
2025-05-29 10:45:00,1166.637,1170.519,1165.763,1170.519,162610700.0,2025-05-29
2025-05-29 11:00:00,1170.601,1171.892,1170.11,1170.117,161333100.0,2025-05-29
2025-05-29 11:15:00,1170.096,1170.576,1167.01,1167.997,107329000.0,2025-05-29
2025-05-29 11:30:00,1167.992,1168.375,1166.515,1168.189,81837600.0,2025-05-29
2025-05-29 13:15:00,1168.279,1170.214,1168.279,1170.126,128476400.0,2025-05-29
2025-05-29 13:30:00,1170.136,1171.955,1170.052,1170.682,116857300.0,2025-05-29
2025-05-29 13:45:00,1170.686,1172.689,1169.918,1172.611,108536200.0,2025-05-29
2025-05-29 14:00:00,1172.632,1173.607,1172.342,1172.54,112228500.0,2025-05-29
2025-05-29 14:15:00,1172.557,1173.238,1171.636,1172.944,104477300.0,2025-05-29
2025-05-29 14:30:00,1172.905,1173.539,1172.348,1173.539,101607900.0,2025-05-29
2025-05-29 14:45:00,1173.509,1174.279,1173.248,1174.067,129713200.0,2025-05-29
2025-05-29 15:00:00,1174.028,1174.691,1173.698,1174.691,193115000.0,2025-05-29
2025-05-30 09:45:00,1170.249,1170.249,1160.836,1161.791,530233500.0,2025-05-30
2025-05-30 10:00:00,1161.805,1164.672,1161.425,1163.699,225262200.0,2025-05-30
2025-05-30 10:15:00,1163.108,1165.79,1162.796,1164.222,189824800.0,2025-05-30
2025-05-30 10:30:00,1164.205,1165.609,1162.944,1164.627,140145300.0,2025-05-30
2025-05-30 10:45:00,1164.699,1165.067,1163.091,1164.908,117495700.0,2025-05-30
2025-05-30 11:00:00,1164.883,1165.997,1163.944,1164.978,117517100.0,2025-05-30
2025-05-30 11:15:00,1165.003,1168.694,1164.531,1167.971,114521900.0,2025-05-30
2025-05-30 11:30:00,1168.11,1169.184,1164.181,1164.96,102216700.0,2025-05-30
2025-05-30 13:15:00,1164.951,1165.002,1163.259,1163.9,106068000.0,2025-05-30
